Voter||Weight||% Weight||Author||Rep||Permlink||vote_tstamp||Total Payout||Pending Payout||Curator Payout||Total Payout Value||Total Reward Shares||Ratio||Delegatee Vote Value||Vote Count||Created||Vote Date||Comments||json_metadata||depth||Word Count
walkerland||5000||50||slhomestead||58||stop-boiling-the-vegetables||2018-02-24 23:05:30||11.25||11.25||0||0||2035581835620||5.526675372682062e-12||0.05354464932408493||31||2018-02-24 16:49:42||2018-02-24||35||"{""tags"":[""food"",""health"",""homesteading"",""parenting"",""vegetarian""]}"||0||1310
walkerland||5000||50||mountainjewel||58||saved-by-angels-or-falling-asleep-at-the-wheel-a-gentle-wake-up-call||2018-02-24 23:04:45||10.817||10.817||0||0||1949604253844||5.5483054977297645e-12||0.05432004445139507||77||2018-02-24 22:13:30||2018-02-24||45||"{""tags"":[""jerrybanfield"",""ecotrain"",""spirituality"",""gratitude"",""story""]}"||0||1749
walkerland||5000||50||borrowedearth||47||the-garden-shack-newsletter-week-1||2018-02-24 23:02:27||2.124||2.124||0||0||376632385276||5.6394513138946125e-12||0.05578752618119826||32||2018-02-24 22:03:39||2018-02-24||10||"{""tags"":[""gardenshack"",""homesteadersonline"",""gardening"",""homesteading"",""steemitbloggers""]}"||0||595
walkerland||5000||50||qurator||63||the-daily-qurator-166-or-upvoting-at-usd0-10-usd1-52-or-new-competition-or-temporary-sp-boost||2018-02-24 22:57:33||50.678||50.678||0||0||9398014901987||5.39241536947183e-12||0.05389369140105462||753||2018-02-24 13:31:42||2018-02-24||24||"{""tags"":[""qurator"",""curation"",""steemit"",""community"",""minnowsupport""]}"||0||1867
walkerland||5000||50||focusnow||37||younger-than-yesteryear-today-and-18-years-ago||2018-02-24 22:54:12||2.896||2.896||0||0||516513874710||5.606819374650831e-12||0.05660832149344374||21||2018-02-24 17:30:51||2018-02-24||11||"{""tags"":[""yesteryear"",""nigeria"",""funny"",""steemit"",""contest""]}"||0||103
walkerland||5000||50||llfarms||51||re-walkerland-the-homesteaders-handbook-raising-chickens-part-4-20180224t165959424z||2018-02-24 22:45:57||0.09||0.09||0||0||16183782763||5.5611225952539066e-12||0.05671409246473707||3||2018-02-24 17:00:06||2018-02-24||1||"{""tags"":[""homesteading""]}"||1||212
walkerland||5000||50||focusnow||32||re-mountainjewel-re-walkerland-younger-than-yesteryear-alien-antenna-head-bands-are-cool-20180224t212544874z||2018-02-24 22:33:12||0.058||0.058||0||0||10171016210||5.702478376052063e-12||0.058||1||2018-02-24 21:25:51||2018-02-24||1||"{""tags"":[""yesteryear""]}"||2||83
walkerland||10000||100||fishyculture||57||new-contest-flaunt-your-foil-minimum-5-sbd-in-prizes-up-for-grabs||2018-02-24 16:58:12||1.128||1.128||0||0||202453065724||5.571661737826082e-12||0.11104424924801193||36||2018-02-24 16:29:48||2018-02-24||26||"{""tags"":[""foilfashionista"",""contest"",""humor"",""life"",""conspiracy""]}"||0||456
walkerland||10000||100||beatitudes8||55||the-people-have-spoken||2018-02-23 22:16:39||1.274||0||0.238||1.036||237319984711||5.3682794626480055e-12||0.09224504322106213||25||2018-02-23 16:44:30||2018-02-23||11||"{""tags"":[""seedbox2"",""homesteading"",""gardening"",""community"",""giveaway""]}"||0||236
walkerland||10000||100||freedomtowrite||47||is-your-cup-really-half-full-a-look-into-a-false-reality||2018-02-23 21:47:51||1.707||0||0.304||1.403||317008335425||5.384716454573649e-12||0.09362248569602893||42||2018-02-23 16:38:33||2018-02-23||28||"{""tags"":[""christianity"",""faith"",""happy"",""culture"",""love""]}"||0||1374
walkerland||10000||100||goldendawne||59||fostering-a-gardener-moves-to-a-shack-and-growing-is-life||2018-02-23 21:45:03||3.03||0||0.431||2.599||564541419860||5.3671881165980805e-12||0.09550059639600948||58||2018-02-23 19:44:48||2018-02-23||22||"{""tags"":[""homesteadersonline"",""homesteading"",""gardening"",""growingislife"",""gardenshack""]}"||0||693
walkerland||10000||100||freedompoint||59||600-followers-what-it-means-to-me||2018-02-23 21:39:21||1.169||0||0.12||1.049||218484831339||5.350485856778704e-12||0.09683546457463117||27||2018-02-23 20:46:33||2018-02-23||31||"{""tags"":[""community"",""family"",""steemit"",""success"",""blog""]}"||0||433
