Voter||Weight||% Weight||Author||Rep||Permlink||vote_tstamp||Total Payout||Pending Payout||Curator Payout||Total Payout Value||Total Reward Shares||Ratio||Delegatee Vote Value||Vote Count||Created||Vote Date||Comments||json_metadata||depth||Word Count
karenfoster||3000||30||mountainjewel||58||re-walkerland-re-mountainjewel-re-walkerland-winners-homesteading-contest-skills-edition-20180220t015522813z||2018-02-20 18:53:09||0.032||0||0.006||0.026||6167659276||5.188354052650168e-12||0.032||1||2018-02-20 01:55:24||2018-02-20||5||"{""tags"":[""contest""]}"||3||41
karenfoster||3000||30||walkerland||53||re-mountainjewel-re-walkerland-winners-homesteading-contest-skills-edition-20180220t014858947z||2018-02-20 18:53:00||0.032||0||0.006||0.026||6167659276||5.188354052650168e-12||0.032||1||2018-02-20 01:49:00||2018-02-20||6||"{""tags"":[""contest""]}"||2||45
karenfoster||3000||30||mountainjewel||58||re-walkerland-winners-homesteading-contest-skills-edition-20180220t003859377z||2018-02-20 18:52:57||0.032||0||0.006||0.026||6167659276||5.188354052650168e-12||0.032||1||2018-02-20 00:39:00||2018-02-20||7||"{""tags"":[""contest""]}"||1||49
karenfoster||10000||100||walkerland||53||winners-homesteading-contest-skills-edition||2018-02-20 18:52:48||0.806||0||0.096||0.71||145343561081||5.545481299655346e-12||0.1161298911722101||24||2018-02-20 00:35:48||2018-02-20||15||"{""tags"":[""contest"",""homesteading"",""homesteadersonline"",""skills""]}"||0||350
karenfoster||3000||30||taskmaster4450||67||re-abh12345-re-taskmaster4450-re-abh12345-re-taskmaster4450-re-abh12345-re-taskmaster4450-re-abh12345-re-taskmaster4450-if-you-really-want-to-stand-out-on-steemit-do-this-20180220t153147154z||2018-02-20 18:49:03||0.229||0||0.023||0.206||41096027421||5.572314755731874e-12||0.03516739783559918||4||2018-02-20 15:31:48||2018-02-20||7||"{""tags"":[""steem""]}"||8||16
karenfoster||4100||41||taskmaster4450||67||if-you-really-want-to-stand-out-on-steemit-do-this||2018-02-20 18:48:36||24.557||0||1.852||22.705||4382881721765||5.6029346806353744e-12||0.04902270966217791||134||2018-02-20 12:05:18||2018-02-20||184||"{""tags"":[""steem"",""success"",""commenting"",""upvoting"",""ssi""]}"||0||705
karenfoster||3000||30||abh12345||67||re-taskmaster4450-if-you-really-want-to-stand-out-on-steemit-do-this-20180220t121517932z||2018-02-20 18:48:33||0.909||0||0.179||0.73||162943256124||5.578629159762525e-12||0.036007413371468906||22||2018-02-20 12:15:18||2018-02-20||28||"{""tags"":[""steem""]}"||1||132
karenfoster||4100||41||goldendawne||59||6ri5kt-holler-out-tuesday-calling-all-homesteaders||2018-02-20 18:46:39||4.174||0||0.621||3.553||750488109402||5.5617137003355125e-12||0.04945978641857358||57||2018-02-20 17:46:03||2018-02-20||12||"{""tags"":[""homesteadersonline"",""homesteading"",""gardening"",""hollerout"",""recognition""]}"||0||469
karenfoster||4100||41||francisk||60||my-love||2018-02-20 14:34:45||4.976||0||0.528||4.448||888267931773||5.601913366463436e-12||0.04740649450706645||42||2018-02-20 13:29:06||2018-02-20||64||"{""tags"":[""walkwithme"",""seewhatisee"",""photography"",""steemit"",""life""]}"||0||553
karenfoster||4100||41||underthekiltfarm||36||a-underthekiltfarm-introduction||2018-02-20 14:06:03||2.798||0||0.544||2.254||497970198874||5.618810134274662e-12||0.048355407785763464||19||2018-02-19 17:36:00||2018-02-20||18||"{""tags"":[""homesteading"",""gardening"",""garden"",""homesteadersonline"",""journey""]}"||0||178
karenfoster||4100||41||fernowl13||55||02-20-18-sotall-curation-25th-edition||2018-02-20 13:41:27||0.098||0||0||0.098||18195989853||5.385802080112866e-12||0.04635014346696558||8||2018-02-20 13:35:36||2018-02-20||0||"{""tags"":[""curation"",""homesteading"",""sotall"",""foraging"",""gardening""]}"||0||418
karenfoster||4100||41||ibeh-uche-sam||31||the-process-10-you-are-not-alone||2018-02-20 04:28:00||0.056||0||0.008||0.048||8362071434||6.6969052395684185e-12||0.051868210528372295||2||2018-02-15 04:43:36||2018-02-20||0||"{""tags"":[""inspiration"",""life"",""purpose"",""hope"",""christianity""]}"||0||454
karenfoster||4800||48||ibeh-uche-sam||31||the-process-11-why-me||2018-02-20 04:27:54||0.054||0||0.006||0.048||9796349481||5.512257408204239e-12||0.05059910267364215||2||2018-02-17 14:29:00||2018-02-20||0||"{""tags"":[""inspiration"",""life"",""motivation"",""success"",""steemit""]}"||0||291
karenfoster||10000||100||ibeh-uche-sam||31||the-process-12-the-bright-side||2018-02-20 04:26:27||0.111||0||0.019||0.092||20403663936||5.440199385177719e-12||0.10533724045855604||3||2018-02-19 05:35:24||2018-02-20||4||"{""tags"":[""inspiration"",""life"",""motivation"",""success"",""steemit""]}"||0||308
karenfoster||3000||30||ibeh-uche-sam||31||re-karenfoster-re-ibeh-uche-sam-re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t051806900z||2018-02-20 04:25:45||0.028||0||0.006||0.022||5880539995||4.76146748832715e-12||0.028||1||2018-02-19 05:18:30||2018-02-20||0||"{""tags"":[""life""]}"||3||32
karenfoster||3000||30||ridhasteem||47||re-karenfoster-re-ridhasteem-re-karenfoster-re-ridhasteem-ophumanangels-feeding-to-animals-3-20180220t034536507z||2018-02-20 03:57:21||0.029||0||0||0.029||5880539995||4.931519898624548e-12||0.029||1||2018-02-20 03:45:45||2018-02-20||2||"{""tags"":[""ophumanangels""]}"||4||39
karenfoster||3000||30||canadianrenegade||59||re-karenfoster-re-canadianrenegade-re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180220t014131184z||2018-02-20 01:46:42||0.029||0||0||0.029||5736417226||5.055420283684923e-12||0.028999999999999998||1||2018-02-20 01:41:33||2018-02-20||2||"{""tags"":[""life""]}"||3||80
karenfoster||3000||30||impatientoptim||41||re-karenfoster-re-impatientoptim-re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180220t012132166z||2018-02-20 01:24:54||0.065||0||0.003||0.062||12161550155||5.3447133935698514e-12||0.030659505978907015||3||2018-02-20 01:21:33||2018-02-20||1||"{""tags"":[""life""]}"||3||6
karenfoster||3000||30||gniksivart||58||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t170958817z||2018-02-20 01:07:45||0.028||0||0.006||0.022||5736409050||4.881102403253478e-12||0.028000000000000004||1||2018-02-19 17:10:00||2018-02-20||1||"{""tags"":[""life""]}"||1||53
karenfoster||3000||30||fishyculture||57||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t163449108z||2018-02-20 01:02:03||0.028||0||0.006||0.022||5879819276||4.7620511253278185e-12||0.028||1||2018-02-19 16:34:51||2018-02-20||1||"{""tags"":[""life""]}"||1||59
karenfoster||3000||30||bahagia-arbi||61||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t144544748z||2018-02-20 01:01:21||0.032||0||0.006||0.026||5879819276||5.442344143231793e-12||0.032||1||2018-02-19 14:45:51||2018-02-20||1||"{""tags"":[""life""]}"||1||22
karenfoster||3000||30||ridhasteem||47||re-karenfoster-re-ridhasteem-ophumanangels-feeding-to-animals-3-20180219t211632752z||2018-02-20 00:59:00||0.028||0||0.006||0.022||5879819276||4.7620511253278185e-12||0.028||1||2018-02-19 21:16:36||2018-02-20||10||"{""tags"":[""ophumanangels""]}"||2||29
karenfoster||3400||34||scorpii||46||walk-with-me-2-beautiful-mural||2018-02-20 00:03:30||4.954||0||1.175||3.779||804774978464||6.1557579852386115e-12||0.04056336018307542||18||2018-02-16 07:05:30||2018-02-20||11||"{""tags"":[""walkwithme"",""photography"",""art"",""beauty"",""damascus""]}"||0||223
karenfoster||3400||34||scorpii||46||walk-with-me-4-a-different-view||2018-02-20 00:03:12||3.901||0||0.934||2.967||700306759567||5.570416030843383e-12||0.037504212003133204||14||2018-02-18 21:40:15||2018-02-20||11||"{""tags"":[""walkwithme"",""photography"",""beauty"",""damascus"",""life""]}"||0||420
karenfoster||3000||30||alaskahippie||46||re-karenfoster-re-alaskahippie-we-had-a-productive-day-here-in-alaska-20180219t215548939z||2018-02-19 22:52:45||0.028||0||0.006||0.022||5873123270||4.7674803869730456e-12||0.028||1||2018-02-19 21:55:51||2018-02-19||2||"{""tags"":[""homesteading""]}"||2||46
karenfoster||3400||34||elfmyselfandi||48||diy-homemade-body-butter||2018-02-19 21:33:00||1.066||0||0.242||0.824||190413773009||5.598334527773971e-12||0.03688558674753023||20||2018-02-19 19:55:27||2018-02-19||14||"{""tags"":[""health"",""gardening"",""nature"",""diy"",""beauty""]}"||0||521
karenfoster||3400||34||mtnmeadowmomma||50||y-all-were-right-red-binding-turned-out-great||2018-02-19 21:30:57||0.844||0||0.159||0.685||150146929746||5.6211605620426254e-12||0.037035979987330665||23||2018-02-19 15:17:12||2018-02-19||30||"{""tags"":[""needleworkmonday"",""sewing"",""homesteading"",""livesustainably"",""life""]}"||0||427
karenfoster||10000||100||jordanmccraw||47||seven-day-black-and-whit-challenge-day-1||2018-02-19 21:15:42||0.161||0||0.023||0.138||29279343018||5.4987572604010404e-12||0.10790091662489776||9||2018-02-19 00:06:12||2018-02-19||4||"{""tags"":[""sevendaybnwchallenge"",""nature"",""homesteadersonline"",""gardening"",""photography""]}"||0||77
karenfoster||10000||100||ridhasteem||47||ophumanangels-feeding-to-animals-3||2018-02-19 21:08:30||9.036||0||1.998||7.038||1613154561387||5.601447137359728e-12||0.11151215564292402||43||2018-02-19 20:51:42||2018-02-19||38||"{""tags"":[""ophumanangels"",""animals"",""walkwithme"",""motivation"",""esteem""]}"||0||1004
karenfoster||2300||23||amymya||55||snow-and-celebrations||2018-02-19 19:58:09||8.116||0||1.68||6.436||1441543195819||5.6300775610050075e-12||0.025803078600842952||60||2018-02-19 16:06:12||2018-02-19||46||"{""tags"":[""walkwithme"",""photography"",""homesteading"",""family"",""healthy-home""]}"||0||295
karenfoster||3000||30||lyndsaybowes||67||re-karenfoster-re-lyndsaybowes-96-walk-with-me-in-snowy-nova-scotia-canada-20180219t192205096z||2018-02-19 19:50:12||0.032||0||0.003||0.029||6015288475||5.319778117540738e-12||0.032||1||2018-02-19 19:22:06||2018-02-19||2||"{""tags"":[""walkwithme"",""doyougrow""]}"||2||35
karenfoster||3000||30||beatitudes8||55||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t150818440z||2018-02-19 18:33:09||0.032||0||0.006||0.026||6014593091||5.320393169719751e-12||0.032||1||2018-02-19 15:08:21||2018-02-19||1||"{""tags"":[""life""]}"||1||30
karenfoster||3000||30||alaskahippie||46||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t094505141z||2018-02-19 18:30:48||0.032||0||0.006||0.026||6014593091||5.320393169719751e-12||0.032||1||2018-02-19 09:45:06||2018-02-19||2||"{""tags"":[""life""]}"||1||29
karenfoster||10000||100||alaskahippie||46||we-had-a-productive-day-here-in-alaska||2018-02-19 18:26:00||2.313||0||0.558||1.755||410771470469||5.630868174362555e-12||0.11369763560802024||9||2018-02-19 09:22:30||2018-02-19||6||"{""tags"":[""homesteading"",""gardening"",""growing"",""planting"",""doyougrow""]}"||0||180
karenfoster||3000||30||gardengirlcanada||59||re-goldendawne-2018219t12539121z||2018-02-19 18:18:42||0.032||0||0.003||0.029||6157701005||5.196744689944555e-12||0.032||1||2018-02-19 17:53:12||2018-02-19||2||"{""tags"":[""homesteadersonline"",""homesteading"",""farming"",""gardening"",""healthy-home""]}"||1||27
karenfoster||3000||30||lyndsaybowes||67||re-tremendospercy-re-lyndsaybowes-96-walk-with-me-in-snowy-nova-scotia-canada-20180219t135801683z||2018-02-19 18:12:39||0.032||0||0.006||0.026||6157701005||5.196744689944555e-12||0.032||1||2018-02-19 13:58:00||2018-02-19||5||"{""tags"":[""walkwithme""]}"||2||19
karenfoster||3000||30||tremendospercy||64||re-lyndsaybowes-96-walk-with-me-in-snowy-nova-scotia-canada-20180219t132743208z||2018-02-19 18:12:33||2.478||0||0.122||2.356||439937682596||5.632615931824092e-12||0.034683964784172225||6||2018-02-19 13:27:42||2018-02-19||7||"{""tags"":[""walkwithme""]}"||1||28
karenfoster||4400||44||lyndsaybowes||67||96-walk-with-me-in-snowy-nova-scotia-canada||2018-02-19 18:12:30||0.365||0||0.046||0.319||65828599780||5.544702473086691e-12||0.050816922777101786||174||2018-02-19 03:01:39||2018-02-19||187||"{""tags"":[""walkwithme"",""photography"",""novascotia"",""canada""]}"||0||459
karenfoster||3000||30||aibell||55||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t161513081z||2018-02-19 17:07:45||0.032||0||0.006||0.026||6157657058||5.1967817789439485e-12||0.032||1||2018-02-19 16:15:12||2018-02-19||1||"{""tags"":[""life""]}"||1||19
karenfoster||4400||44||aibell||55||concerning-stats-about-our-broken-medical-system||2018-02-19 16:48:09||2.359||0||0.551||1.808||422050123445||5.589383509106866e-12||0.05122605665147835||12||2018-02-18 19:20:00||2018-02-19||10||"{""tags"":[""homesteading"",""health"",""wellness"",""life"",""homesteaders-online""]}"||0||1214
karenfoster||4400||44||aibell||55||homesteading-how-to-different-types-of-wood-and-how-to-use-them||2018-02-19 16:36:33||1.407||0||0.278||1.129||237676602482||5.919808619388846e-12||0.054254364762882284||20||2018-02-16 17:12:48||2018-02-19||4||"{""tags"":[""homesteading"",""diy"",""woodworking"",""ocd-resteem"",""blog""]}"||0||776
karenfoster||4400||44||goldendawne||59||soaking-my-chervil-sowing-more-seeds-and-woulda-look-at-them-sunflowers||2018-02-19 16:25:51||7.357||0||0.843||6.514||1307406493851||5.6271710708195766e-12||0.052378193670693476||57||2018-02-19 16:24:24||2018-02-19||40||"{""tags"":[""homesteadersonline"",""homesteading"",""farming"",""gardening"",""healthy-home""]}"||0||846
karenfoster||3000||30||jordanmccraw||47||re-karenfoster-healthy2018-sole-for-hydration-20180219t154841931z||2018-02-19 16:23:42||0.032||0||0.006||0.026||6300858385||5.0786731020935335e-12||0.032||1||2018-02-19 15:48:42||2018-02-19||1||"{""tags"":[""healthy2018""]}"||1||49
karenfoster||3000||30||itsok||43||re-karenfoster-healthy2018-sole-for-hydration-20180219t153426452z||2018-02-19 16:23:15||0.032||0||0.006||0.026||6444059712||4.965813699772247e-12||0.032||1||2018-02-19 15:34:27||2018-02-19||1||"{""tags"":[""healthy2018""]}"||1||12
karenfoster||3000||30||freedompoint||58||re-karenfoster-healthy2018-sole-for-hydration-20180219t143302984z||2018-02-19 16:21:27||0.032||0||0.006||0.026||6444059712||4.965813699772247e-12||0.032||1||2018-02-19 14:33:06||2018-02-19||2||"{""tags"":[""healthy2018""]}"||1||50
karenfoster||3000||30||bowentroyer||53||re-karenfoster-healthy2018-sole-for-hydration-20180219t142244290z||2018-02-19 16:19:15||0.032||0||0.006||0.026||6444059712||4.965813699772247e-12||0.032||1||2018-02-19 14:22:45||2018-02-19||1||"{""tags"":[""healthy2018""]}"||1||28
karenfoster||10000||100||beatitudes8||55||the-all-new-steemian-seed-carousel-will-you-be-getting-something-in-the-mail||2018-02-19 16:17:30||1.538||0||0.274||1.264||273392633071||5.625608791004189e-12||0.12325598048410773||27||2018-02-19 14:39:51||2018-02-19||29||"{""tags"":[""seedbox"",""homesteading"",""lifestyle"",""gardening"",""health""]}"||0||304
karenfoster||4000||40||naly.ega||41||planting-cucumbers-in-a-hydroponic-way-with-a-lot-of-crops-ce298f2e9ef57||2018-02-19 14:42:45||1.161||0||0.258||0.903||214693034828||5.407720846324279e-12||0.04723755628614063||9||2018-02-19 12:41:24||2018-02-19||2||"{""tags"":[""homesteading"",""gardening"",""ocd-resteem"",""esteem"",""sndbox""]}"||0||453
karenfoster||4000||40||jenesa||57||gardening-1-have-fun-with-spring-onions||2018-02-19 14:40:48||3.871||0||0.847||3.024||686608416638||5.637856900960339e-12||0.04924784216133155||30||2018-02-19 13:23:00||2018-02-19||7||"{""tags"":[""gardening"",""planting"",""cebu"",""philippines"",""homesteading""]}"||0||395
karenfoster||2400||24||livesustainably||47||daily-digest-48-sustainable-building||2018-02-19 14:40:09||1.306||0||0.178||1.128||232253679354||5.62316172399319e-12||0.029793780985320806||23||2018-02-19 13:28:09||2018-02-19||4||"{""tags"":[""livesustainably"",""homesteading"",""natural"",""diy"",""farming""]}"||0||416
karenfoster||2400||24||hansjurgen||55||2hhqmq-homestead-trivia||2018-02-19 14:39:12||0.826||0||0.092||0.734||147228748688||5.610317328380064e-12||0.029725726191848757||18||2018-02-19 13:31:06||2018-02-19||5||"{""tags"":[""homesteading"",""animals""]}"||0||27
karenfoster||5300||53||sucindi||41||make-a-types-of-perca-fabrics-056588e3d710b||2018-02-19 14:36:54||0.101||0||0.023||0.078||19589039346||5.155944516524941e-12||0.06128153715134205||5||2018-02-19 13:35:00||2018-02-19||7||"{""tags"":[""handycrafts"",""minnows"",""homesteading"",""esteem"",""ocd-resteem""]}"||0||287
karenfoster||5100||51||bahagia-arbi||61||visiting-the-chicken-livestock-of-steemian-andreanov-bilingual||2018-02-19 14:34:42||2.501||0||0.463||2.038||444230807077||5.62995623031271e-12||0.06449682383368055||50||2018-02-19 13:39:57||2018-02-19||25||"{""tags"":[""indonesia"",""homesteading"",""ksi"",""life"",""nature""]}"||0||224
karenfoster||3000||30||amymya||55||family-protection-fundraising-for-first-nations-family-advocate-office||2018-02-19 14:31:57||42.842||0||9.48||33.362||7684431213293||5.575168650854637e-12||0.038321506127552835||73||2018-02-18 20:55:33||2018-02-19||27||"{""tags"":[""familyprotection"",""firstnations"",""youarehope"",""truth"",""fundraising""]}"||0||623
karenfoster||3000||30||tonyeng||40||hard-work-for-my-self-hunting-the-favorite-seaweeds||2018-02-19 13:47:42||2.744||0||0.671||2.073||486727746295||5.637648605175045e-12||0.038750747387753255||14||2018-02-19 10:02:09||2018-02-19||0||"{""tags"":[""philippines"",""blog"",""homesteading"",""homestead""]}"||0||98
karenfoster||3000||30||goldenoakfarm||47||the-smokehouse||2018-02-19 13:22:06||6.43||0||1.567||4.863||1141304628882||5.633903374508087e-12||0.03872500429916293||10||2018-02-19 12:15:33||2018-02-19||5||"{""tags"":[""homesteading"",""smokehouse"",""bacon""]}"||0||517
karenfoster||3000||30||cryptocariad||46||needleworkmonday-adding-colour-to-a-simple-stitch||2018-02-19 13:22:03||1.902||0||0.376||1.526||338123831575||5.625158070463049e-12||0.038664892878318556||19||2018-02-19 12:18:51||2018-02-19||31||"{""tags"":[""needleworkmonday"",""craft"",""knit"",""homesteading"",""tutorial""]}"||0||357
karenfoster||3000||30||henifah||27||see-the-broom-making-process-from-the-fibers-d24d9b1c57b11||2018-02-19 13:20:12||0.049||0||0||0.049||9115339452||5.375554060057401e-12||0.03694922334451314||4||2018-02-19 13:17:00||2018-02-19||0||"{""tags"":[""homesteading"",""ocd"",""steem"",""sndbox"",""art""]}"||0||48
karenfoster||3000||30||thesteemengine||56||the-daily-whistle-stops-issue-50-2-19-18||2018-02-19 13:18:03||30.469||0||4.381||26.088||5401767762183||5.6405608943999946e-12||0.03957848947451605||137||2018-02-19 09:40:36||2018-02-19||11||"{""tags"":[""curation"",""thesteemengine"",""family"",""culture"",""writing""]}"||0||421
karenfoster||2600||26||phoenixwren||57||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t051832480z||2018-02-19 13:07:09||0.032||0||0.006||0.026||6014369880||5.320590625197797e-12||0.032||1||2018-02-19 05:18:39||2018-02-19||2||"{""tags"":[""life""]}"||1||308
karenfoster||2600||26||michaelevans||47||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180218t185500198z||2018-02-19 13:03:18||0.032||0||0.006||0.026||6014369880||5.320590625197797e-12||0.032||1||2018-02-18 18:55:03||2018-02-19||1||"{""tags"":[""life""]}"||1||61
karenfoster||2600||26||francisk||60||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t014405461z||2018-02-19 12:59:06||0.032||0||0.006||0.026||6157569162||5.196855960218933e-12||0.032||1||2018-02-19 01:44:03||2018-02-19||1||"{""tags"":[""life""]}"||1||154
karenfoster||3000||30||samstonehill||71||abraham-on-steemit-for-one-year-how-to-get-quotes-direct-to-your-email||2018-02-19 12:51:36||4.953||0||0.625||4.328||878586330495||5.63746535552113e-12||0.03955676880608807||63||2018-02-19 10:00:36||2018-02-19||6||"{""tags"":[""spirituality"",""dailyquotes"",""life"",""abraham"",""wisdom""]}"||0||996
karenfoster||3000||30||taskmaster4450||67||i-made-usd230-in-7-days-just-from-posting-comments-on-steem-you-can-too||2018-02-19 12:48:36||84.996||0||14.266||70.73||15073404593660||5.638805717173546e-12||0.04037364673866718||197||2018-02-19 11:41:24||2018-02-19||234||"{""tags"":[""steem"",""commenting"",""minnow"",""success"",""newcomer""]}"||0||658
karenfoster||2600||26||creativesoul||55||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180219t005123775z||2018-02-19 01:56:24||0.028||0||0.006||0.022||5584612589||5.013776614541095e-12||0.028||1||2018-02-19 00:51:21||2018-02-19||1||"{""tags"":[""life""]}"||1||138
karenfoster||2600||26||powellx5||51||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180218t185309218z||2018-02-19 01:54:12||0.022||0||0||0.022||5584612589||3.939395911425146e-12||0.022000000000000002||1||2018-02-18 18:53:09||2018-02-19||1||"{""tags"":[""life""]}"||1||26
karenfoster||2600||26||amymya||55||re-karenfoster-re-amymya-re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180218t171638179z||2018-02-19 01:50:45||0.028||0||0.006||0.022||5584612589||5.013776614541095e-12||0.028||1||2018-02-18 17:16:39||2018-02-19||1||"{""tags"":[""life""]}"||3||52
karenfoster||3000||30||phoenixwren||57||when-your-canvas-is-snowy||2018-02-19 01:49:15||1.073||0||0.177||0.896||183403626561||5.850484094125153e-12||0.03769925437046003||16||2018-02-17 02:37:00||2018-02-19||15||"{""tags"":[""teamhumans"",""art"",""artivism"",""drawing"",""nature""]}"||0||106
karenfoster||3000||30||phoenixwren||57||chalk-with-me-in-denver-7||2018-02-19 01:46:12||7.946||0||1.321||6.625||1385739431023||5.734122752164158e-12||0.036949447045305416||22||2018-02-18 01:35:57||2018-02-19||24||"{""tags"":[""ophumanangels"",""chalking"",""denver"",""teamhumans"",""littlefreelibrary""]}"||0||167
karenfoster||3000||30||mother2chicks||60||ode-to-aunt-deb||2018-02-19 01:43:33||5.217||0||0.953||4.264||935271191292||5.578061260278043e-12||0.03674257210884||24||2018-02-19 01:12:27||2018-02-19||14||"{""tags"":[""rag-tag"",""gardening"",""homesteader"",""homesteading"",""fun""]}"||0||18
karenfoster||3000||30||hethur240||60||our-greenhouse-first-update-of-the-year||2018-02-19 01:36:12||3.195||0||0.591||2.604||558641859228||5.719227707739702e-12||0.0376724325268574||27||2018-02-18 04:34:00||2018-02-19||18||"{""tags"":[""homesteadersonline"",""homesteading"",""greenhouse"",""gardening"",""vegetables""]}"||0||329
karenfoster||3000||30||mother2chicks||60||beautiful-flowering-camellias||2018-02-19 01:33:27||3.847||0||0.643||3.204||689869408900||5.576417725398288e-12||0.036731746179181825||22||2018-02-19 00:39:00||2018-02-19||12||"{""tags"":[""homesteading"",""homesteaders"",""gardening"",""flowers"",""life""]}"||0||29
karenfoster||100||1||fernowl13||55||american-ginseng-cash-crop-medicine-and-more||2018-02-19 01:15:48||0.898||0||0.148||0.75||151157298926||5.940831216093783e-12||0.0017013969629604416||22||2018-02-16 15:58:06||2018-02-19||25||"{""tags"":[""foraging"",""homesteading"",""herbs"",""nature"",""gardening""]}"||0||1414
karenfoster||100||1||the-hearth||35||curation-for-earth-centered-content-the-hearth-or-week-1||2018-02-19 01:14:21||1.727||0||0.337||1.39||308323834006||5.601253648027718e-12||0.0016041452111463274||25||2018-02-18 18:03:45||2018-02-19||16||"{""tags"":[""the-hearth"",""homesteading"",""permaculture"",""gardening"",""curation""]}"||0||751
karenfoster||100||1||yagoub||52||we-can-talk-we-can-laugh-but-we-can-t-smile-in-the-face-of-death||2018-02-19 01:14:06||1.005||0||0.112||0.893||181008349488||5.552230064760779e-12||0.0015901053280643347||9||2018-02-19 00:39:48||2018-02-19||6||"{""tags"":[""freedom"",""philosophy"",""story"",""history"",""busy""]}"||0||214
karenfoster||4200||42||einarkuusk||60||g8f4fdoq||2018-02-19 01:13:33||17.059||0||4.245||12.814||3825487850766||4.459300529887757e-12||0.04150577646075613||65||2018-02-18 22:21:30||2018-02-19||26||"{""tags"":[""steem"",""life"",""travel"",""motivation"",""dtube""]}"||0||140
karenfoster||4200||42||zen-art||49||are-you-carrying-emotional-wounds-or-emotional-scars||2018-02-19 01:07:57||3.747||0||0.721||3.026||549140544005||6.823389824164728e-12||0.06350998118386693||32||2018-02-15 10:08:00||2018-02-19||21||"{""tags"":[""psychology"",""introduction"",""life"",""health"",""steemitbalkan""]}"||0||1204
karenfoster||4200||42||cryptic-cynic||41||reflections-on-my-experience-with-homelessness-part-1||2018-02-19 00:48:51||7.644||0||1.87||5.774||1345094655972||5.682871436639713e-12||0.05370815215383016||31||2018-02-18 08:42:33||2018-02-19||17||"{""tags"":[""homelessexperience"",""homeless"",""life"",""writing""]}"||0||838
karenfoster||2600||26||jordanmccraw||47||re-karenfoster-re-jordanmccraw-re-karenfoster-do-you-grow-tiny-seedlings-big-roots-and-sweet-potato-vines-20180219t001454217z||2018-02-19 00:48:30||0.028||0||0.006||0.022||5871002978||4.7692021456848935e-12||0.028||1||2018-02-19 00:14:54||2018-02-19||0||"{""tags"":[""doyougrow"",""sevendaybnwchallenge""]}"||3||22
karenfoster||2600||26||ridhasteem||47||re-karenfoster-re-ridhasteem-ophumanangels-distribute-donations-to-the-poor-2-20180218t234032002z||2018-02-19 00:47:57||0.028||0||0.006||0.022||5871002978||4.7692021456848935e-12||0.028||1||2018-02-18 23:40:39||2018-02-19||0||"{""tags"":[""ophumanangels""]}"||2||61
karenfoster||4200||42||francisk||60||the-sweetest-thing||2018-02-18 22:35:30||2.659||0||0.145||2.514||477343426454||5.5704129409567534e-12||0.051847663724802526||48||2018-02-18 22:00:51||2018-02-18||60||"{""tags"":[""walkwithme"",""seewhatisee"",""photography"",""steemit"",""life""]}"||0||819
karenfoster||2600||26||mtnmeadowmomma||50||re-karenfoster-re-mtnmeadowmomma-a-wet-hen-kind-of-day-20180218t203441430z||2018-02-18 22:27:12||0.141||0||0.029||0.112||25952195189||5.433066412037612e-12||0.031897048204919||2||2018-02-18 20:34:42||2018-02-18||1||"{""tags"":[""homesteading""]}"||2||45
karenfoster||2600||26||impatientoptim||41||re-karenfoster-how-a-medical-mistake-changed-our-lives-forever-20180218t155014834z||2018-02-18 18:22:09||0.065||0||0.013||0.052||11910743206||5.4572581136042334e-12||0.0304740184652924||3||2018-02-18 15:50:15||2018-02-18||3||"{""tags"":[""life""]}"||1||47
karenfoster||4200||42||beatitudes8||55||the-sunday-resteem||2018-02-18 18:20:45||9.411||0||1.879||7.532||1678286810045||5.6075039997172246e-12||0.051385453073083884||38||2018-02-18 18:13:36||2018-02-18||13||"{""tags"":[""homesteading"",""basicincome"",""community"",""homesteadersonline"",""resteem""]}"||0||335
karenfoster||10000||100||ridhasteem||47||re-ahmedyusuf-re-ridhasteem-ophumanangels-distribute-donations-to-the-poor-2-20180218t000443191z||2018-02-18 17:07:06||0.159||0||0.034||0.125||28047478099||5.668958878897171e-12||0.12337794116514089||2||2018-02-18 00:04:54||2018-02-18||7||"{""tags"":[""ophumanangels""]}"||2||33
karenfoster||3100||31||ridhasteem||47||re-khaled-dz-re-lidiasteem-re-ridhasteem-ophumanangels-distribute-donations-to-the-poor-2-20180217t231705098z||2018-02-18 17:06:51||0.275||0||0.061||0.214||48141552073||5.712321023281522e-12||0.03925947318615858||5||2018-02-17 23:17:12||2018-02-18||0||"{""tags"":[""ophumanangels""]}"||3||11
